value,datetime,datetime_utc,tz_time,geo_id,geo_name
137.5,2025-05-31 00:00:00+02:00,2025-05-30T22:00:00Z,2025-05-30T22:00:00.000Z,8741,Península
100.0,2025-05-31 01:00:00+02:00,2025-05-30T23:00:00Z,2025-05-30T23:00:00.000Z,8741,Península
225.0,2025-05-31 02:00:00+02:00,2025-05-31T00:00:00Z,2025-05-31T00:00:00.000Z,8741,Península
100.0,2025-05-31 03:00:00+02:00,2025-05-31T01:00:00Z,2025-05-31T01:00:00.000Z,8741,Península
0.0,2025-05-31 04:00:00+02:00,2025-05-31T02:00:00Z,2025-05-31T02:00:00.000Z,8741,Península
25.0,2025-05-31 05:00:00+02:00,2025-05-31T03:00:00Z,2025-05-31T03:00:00.000Z,8741,Península
100.0,2025-05-31 06:00:00+02:00,2025-05-31T04:00:00Z,2025-05-31T04:00:00.000Z,8741,Península
100.0,2025-05-31 07:00:00+02:00,2025-05-31T05:00:00Z,2025-05-31T05:00:00.000Z,8741,Península
0.0,2025-05-31 08:00:00+02:00,2025-05-31T06:00:00Z,2025-05-31T06:00:00.000Z,8741,Península
0.0,2025-05-31 09:00:00+02:00,2025-05-31T07:00:00Z,2025-05-31T07:00:00.000Z,8741,Península
0.0,2025-05-31 10:00:00+02:00,2025-05-31T08:00:00Z,2025-05-31T08:00:00.000Z,8741,Península
0.0,2025-05-31 11:00:00+02:00,2025-05-31T09:00:00Z,2025-05-31T09:00:00.000Z,8741,Península
0.0,2025-05-31 12:00:00+02:00,2025-05-31T10:00:00Z,2025-05-31T10:00:00.000Z,8741,Península
0.0,2025-05-31 13:00:00+02:00,2025-05-31T11:00:00Z,2025-05-31T11:00:00.000Z,8741,Península
0.0,2025-05-31 14:00:00+02:00,2025-05-31T12:00:00Z,2025-05-31T12:00:00.000Z,8741,Península
0.0,2025-05-31 15:00:00+02:00,2025-05-31T13:00:00Z,2025-05-31T13:00:00.000Z,8741,Península
0.0,2025-05-31 16:00:00+02:00,2025-05-31T14:00:00Z,2025-05-31T14:00:00.000Z,8741,Península
